1FTD	1	1.6273425961491625
1FTD	2	3.011266466667433
1FTD	3	2.1389255151686943
1FTD	4	1.86590632197239
1FTD	5	2.714262463285526
1FTD	6	1.8558833205596859
1FTD	7	1.792139716259896
1FTD	8	2.766045026222539
1FTD	9	2.2605096625973085
1FTD	10	2.187054878624747
1FTD	11	2.9956653286873762
1FTD	12	2.389500364056279
1FTD	13	2.2046897359359336
1FTD	14	2.8733440168939355
1FTD	15	1.5970739218901637
1FTD	16	2.5667863304610843
1FTD	17	2.085375166238414
1FTD	18	2.739690997575561
1FTD	19	1.5590577495262605
1FTD	20	2.146728707294553
1FTD	21	2.7297918317562107
1FTD	22	2.8890630806344646
1FTD	23	1.5431391696558021
1FTD	24	1.8147502549784646
1FTD	25	1.921581774885887
1FTD	26	2.0326622321603787
1FTD	27	2.4743272469586626
1FTD	28	1.5818955253590894
1FTD	29	2.9708518898915
1FTD	30	2.174795776308717
1FTD	31	1.7519225053178036
1FTD	32	2.424396308123963
1FTD	33	1.5662671413689797
1FTD	34	1.791040864452098
1FTD	35	2.840318092279485
1FTD	36	2.2403152226380985
1FTD	37	3.254021216798399
1FTD	38	2.1145927680181327
1FTD	39	2.0400752731525795
1FTD	40	2.3054244109541067
1FTD	41	1.8787405129888208
1FTD	42	1.8494683873609743
1FTD	43	2.7004125882286876
1FTD	44	2.5379343213432386
1FTD	45	1.72838792423536
1FTD	46	2.542136496723527
1FTD	47	2.0951033978856497
1FTD	48	1.7567489591165162
1FTD	49	2.884080291447996
1FTD	50	2.9780191845545687
1FTD	51	2.753850264939217
1FTD	52	1.789672364599534
1FTD	53	1.9145544712807923
1FTD	54	1.6317822746792947
1FTD	55	2.2088941264257915
1FTD	56	3.3211504546789685
1FTD	57	2.876866055257751
1FTD	58	2.6375026952299083
1FTD	59	3.221486052221146
1FTD	60	1.5913097220747616
1FTD	61	1.7634597307912983
1FTD	62	3.103365086794545
1FTD	63	1.7940170904466066
1FTD	64	2.7331470020436854
1FTD	65	2.7657961957275337
1FTD	66	1.48982317023012
1FTD	67	2.30958069405338
1FTD	68	1.9723538378567667
1FTD	69	2.4718623236977444
1FTD	70	1.7968721467696425
1FTD	71	1.5487059662355769
1FTD	72	2.940972744157573
1FTD	73	3.012304681192703
1FTD	74	2.037893413908054
1FTD	75	1.7533246514627274
1FTD	76	2.9358098596795523
1FTD	77	1.897293897681363
1FTD	78	1.798543101400169
1FTD	79	2.935088332496577
1FTD	80	1.993696087045486
1FTD	81	1.9571848701768
1FTD	82	2.5318632166971575
1FTD	83	1.945419503459866
1FTD	84	2.207274654502742
1FTD	85	2.6675418189345796
1FTD	86	2.427956719854775
1FTD	87	2.255100392496973
1FTD	88	2.5218411374227827
1FTD	89	1.5215084276929423
1FTD	90	2.1645292011486887
1FTD	91	1.8516902227846592
1FTD	92	2.8346153317222984
1FTD	93	2.133908514444448
1FTD	94	2.7166342597639717
1FTD	95	2.1448416752007518
1FTD	96	2.1618998049102793
1FTD	97	2.7519818339747055
1FTD	98	2.6721432860742325
1FTD	99	1.6426757901651454
1FTD	100	2.102601935934258
1FTD	101	2.6052714076699623
1FTD	102	2.6337035496853782
1FTD	103	2.425513484985583
1FTD	104	2.3191050004664
1FTD	105	2.8121018501506705
1FTD	106	2.310906185254447
1FTD	107	2.0243977695732456
1FTD	108	2.6165711010929944
1FTD	109	2.630944164925658
1FTD	110	1.8031522076018245
1FTD	111	2.248589386005141
1FTD	112	2.4389911443318124
1FTD	113	1.5940620032065127
1FTD	114	2.1128283039839606
1FTD	115	2.6087831636126264
1FTD	116	2.6056217429126054
1FTD	117	1.4700475678624707
1FTD	118	1.557967332760008
1FTD	119	1.862532920389013
1FTD	120	2.0803027905245637
1FTD	121	2.555179634978834
1FTD	122	1.7690609206811974
1FTD	123	2.287187007366154
1FTD	124	2.430248940869472
1FTD	125	2.7066864937007797
1FTD	126	1.6995534848680676
1FTD	127	1.8279376725482075
1FTD	128	1.6519941382696235
1FTD	129	2.0062496095040157
1FTD	130	2.7436768450969606
1FTD	131	3.0544654462783867
1FTD	132	1.892120690872798
1FTD	133	1.9118745558490309
1FTD	134	2.844180711210569
1FTD	135	2.468592744326823
1FTD	136	1.7263506947268759
1FTD	137	2.4524937505785385
1FTD	138	2.1140504220986807
1FTD	139	1.6351855573477476
1FTD	140	1.9590467312912274
1FTD	141	2.0356992603146877
1FTD	142	2.717085659813875
1FTD	143	2.593088641054492
1FTD	144	2.6457494531772734
1FTD	145	1.8846314527885812
1FTD	146	2.588518138917579
1FTD	147	1.620375732560049
1FTD	148	2.4371904883885955
1FTD	149	1.8321733221043117
1FTD	150	1.8463478458673597
1FTD	151	1.954135817461107
1FTD	152	2.9442404624033345
1FTD	153	3.0654297329549958
1FTD	154	2.6991880206775236
1FTD	155	2.6006472756259558
1FTD	156	2.864968137757323
1FTD	157	1.831104833283001
1FTD	158	2.027528022356172
1FTD	159	1.853168718111417
1FTD	160	1.6092702465548376
1FTD	161	1.4540602035570236
1FTD	162	1.9226105070194743
1FTD	163	3.1298240025889217
1FTD	164	3.0763977619015277
1FTD	165	2.858609957324239
1FTD	166	3.0135748925075867
1FTD	167	2.8163319056274547
1FTD	168	2.898763126509813
1FTD	169	1.747089335319222
1FTD	170	1.8258269953788513
1FTD	171	1.9954487963771705
1FTD	172	1.4458321276116548
1FTD	173	3.016626523081541
1FTD	174	3.2273523760779312
1FTD	175	2.9509409678607774
1FTD	176	2.7846573372959758
1FTD	177	1.7373101769521078
1FTD	178	3.056410796333115
1FTD	179	2.818305249072101
1FTD	180	1.7057800263112868
1FTD	181	2.153132198806155
1FTD	182	3.050346233564745
1FTD	183	2.037144521695747
1FTD	184	2.225080983077037
1FTD	185	2.4855357758250114
1FTD	186	1.9243535142274035
1FTD	187	1.88651973361966
1FTD	188	1.865142250752997
1FTD	189	1.579414658145986
1FTD	190	2.887712593356027
1FTD	191	2.788136752558366
1FTD	192	2.3935150831208767
1FTD	193	1.683751423069327
1FTD	194	1.856450011248171
1FTD	195	2.621052101401423
1FTD	196	2.7383479659649845
1FTD	197	2.1399270835456137
1FTD	198	1.9005700399529744
1FTD	199	1.609017872116897
1FTD	200	2.679979093818375
1FTD	201	2.881080528972181
1FTD	202	2.8083155630756855
1FTD	203	3.1604790409511088
1FTD	204	3.0245307508350265
1FTD	205	1.5514559129737102
1FTD	206	1.8141861564441022
1FTD	207	1.8103772359521597
1FTD	208	1.7007456920325847
1FTD	209	1.8120278571524153
1FTD	210	2.0417013174205505
1FTD	211	3.1320580245353837
1FTD	212	2.6268573874479193
1FTD	213	2.8018619718139846
1FTD	214	2.720964788287721
1FTD	215	3.0208192806478875
1FTD	216	3.163472499432186
1FTD	217	1.6320593357030027
1FTD	218	1.388062203553035
1FTD	219	1.8955652013652888
1FTD	220	1.6032772509647668
1FTD	221	1.7438540591359535
1FTD	222	2.97085569505899
1FTD	223	2.823596810100623
1FTD	224	2.8401560743418006
1FTD	225	2.936048664869344
1FTD	226	2.7295919159219597
1FTD	227	1.883711339424195
1FTD	228	1.5070822288133843
1FTD	229	1.7635767160269193
1FTD	230	2.682773132514312
