166D	1	3.0718913491840474
166D	2	3.0777032789589978
166D	3	2.913172467204972
166D	4	2.027145582373195
166D	5	2.0728213813865057
166D	6	1.3332835179007003
166D	7	1.9910177095614356
166D	8	2.3879178695612318
166D	9	1.3208785329317787
166D	10	1.8981902894055818
166D	11	1.8805334982086341
166D	12	2.451568493504263
166D	13	2.457774783788267
166D	14	1.5737286043609162
166D	15	1.720058797339103
166D	16	1.5149700340681589
166D	17	1.9292927343553778
166D	18	1.839983787100083
166D	19	1.5533273363530655
166D	20	2.258935569540045
166D	21	1.240016882172213
166D	22	1.3814723143226164
166D	23	1.6218884033165983
166D	24	1.536935938576489
166D	25	1.3180711862251555
166D	26	1.5051665591226986
166D	27	1.9114293800387812
166D	28	1.5213702400945286
166D	29	1.3744163079782226
166D	30	1.8136643988688665
166D	31	1.4245734787817161
166D	32	1.7372718865811987
166D	33	1.4204312482315322
166D	34	1.3772699349672415
166D	35	1.6350681099521893
166D	36	2.7775131760048666
166D	37	1.7644716544874959
166D	38	1.4682609054688274
166D	39	2.8374821588017163
166D	40	2.9509010343620146
166D	41	2.7842975489542905
166D	42	1.4734205997128884
166D	43	2.6363264542067717
166D	44	1.385283432480293
166D	45	2.48304860796676
166D	46	1.7391404389898477
166D	47	1.5806791183509747
166D	48	1.6306581644831473
166D	49	1.4683107591479747
166D	50	1.357726770215821
166D	51	1.540080093326645
166D	52	1.7159142498436402
166D	53	2.5256612841246793
166D	54	1.399015336106506
166D	55	2.5699090502211908
166D	56	3.3162185432952365
166D	57	1.3936465671265332
166D	58	2.4007023242006658
166D	59	1.4429689672184438
166D	60	2.22574338398637
166D	61	2.4064995982430375
166D	62	1.411349945873587
166D	63	2.827239958599642
166D	64	2.7587170450301963
166D	65	2.4412591267200683
166D	66	3.21080885567799
166D	67	2.42717672473562
166D	68	1.6594577055654403
166D	69	1.7644623233825416
166D	70	1.892152735821186
166D	71	1.9241607367942202
166D	72	3.844856431676452
166D	73	1.7762267886250571
166D	74	1.6948019146255282
166D	75	1.963203255244261
166D	76	1.5089597569970121
166D	77	1.8932988795730143
166D	78	1.6054667823247952
166D	79	1.6040548155738958
166D	80	2.006070081903718
166D	81	1.5695037601599062
166D	82	1.4566112259937123
166D	83	1.6282263909337655
166D	84	1.9317970200870667
166D	85	1.5828090222545013
166D	86	1.4730542053518534
166D	87	1.6233825691465888
166D	88	2.4405558450136633
166D	89	1.6176890557256884
166D	90	1.9152248621241899
166D	91	2.464587506291693
166D	92	2.844086406152119
166D	93	1.9331608726318699
166D	94	1.4936769633408087
166D	95	1.408328511909781
166D	96	1.3512469321595608
166D	97	2.102961075848542
166D	98	1.6803065845181677
166D	99	2.616490624993963
166D	100	2.164264270175367
166D	101	1.678306421501971
166D	102	2.1535404808943763
166D	103	3.000842826764957
166D	104	1.8213752843746185
166D	105	1.3691065733187815
166D	106	2.1444595008471916
166D	107	1.957034935566794
166D	108	1.5306767763277
166D	109	2.0572099926337355
166D	110	1.7347929365980779
166D	111	3.7693629313006993
166D	112	1.6895015174106582
166D	113	0.9971412416053257
166D	114	2.1510808108070436
166D	115	1.6384165048137143
166D	116	1.9946384852884758
166D	117	1.351764306995911
166D	118	1.2720185902702512
166D	119	1.6784027000811013
166D	120	1.6871933485630386
166D	121	1.6519705532252438
166D	122	1.8406928875521964
166D	123	1.1886210466286795
166D	124	1.389543195339419
166D	125	1.6475587600026913
166D	126	3.5887475551624566
166D	127	1.259134582337104
166D	128	2.3139895624434925
166D	129	1.6873365336217607
166D	130	2.219232542297584
166D	131	2.000567525643211
166D	132	1.5234692196596644
166D	133	1.6293257447124179
166D	134	1.1718364036751305
166D	135	1.3164454268996155
166D	136	1.4326354032367792
166D	137	0.9482075763402368
166D	138	1.5474597099532137
166D	139	2.489638644039705
166D	140	1.586906574457044
166D	141	1.6686455805312108
