3EY0	1	1.142701070705417
3EY0	2	1.9238274891284677
3EY0	3	1.1100890632482607
3EY0	4	1.854748382288793
3EY0	5	1.1365532759832258
3EY0	6	1.3810245662778617
3EY0	7	1.8888603285744192
3EY0	8	3.160740172389446
3EY0	9	1.9661430411431151
3EY0	10	1.4558661438577272
3EY0	11	0.9997297042841861
3EY0	12	1.5015260499756653
3EY0	13	1.0470587537986418
3EY0	14	3.1039465842807545
3EY0	15	3.1584416194608993
3EY0	16	1.470898662518795
3EY0	17	1.1024917910326575
3EY0	18	2.2739212221408023
3EY0	19	1.3509807074757803
3EY0	20	2.154903049833386
3EY0	21	2.077419583303905
3EY0	22	2.228269788615615
3EY0	23	1.6567834298936828
3EY0	24	1.0293384009134556
3EY0	25	1.4121478116124604
3EY0	26	1.5162482099365608
3EY0	27	2.619786096611604
3EY0	28	1.4613857674931925
3EY0	29	2.5458372395075877
3EY0	30	2.486235261026014
3EY0	31	2.6029323158251247
3EY0	32	1.401148742456198
3EY0	33	1.6579871845016765
3EY0	34	1.5866704667686646
3EY0	35	2.0855213628352085
3EY0	36	1.5945344288419823
3EY0	37	1.9154746200277395
3EY0	38	1.569089464551956
3EY0	39	1.7995170638580458
3EY0	40	1.8344529978731576
3EY0	41	3.4607314008625143
3EY0	42	3.506273229515721
3EY0	43	2.5510968504768754
3EY0	44	3.679247622684434
3EY0	45	3.4260381655430074
3EY0	46	1.4968439267456755
3EY0	47	2.970498714482508
3EY0	48	2.5485573203882486
3EY0	49	1.2888054927402985
3EY0	50	1.9551029093783427
3EY0	51	1.8209644173817898
3EY0	52	2.0511492392047517
3EY0	53	2.826812871658643
3EY0	54	2.197030478766767
3EY0	55	2.914767210078633
3EY0	56	1.7374200189573406
3EY0	57	2.0490803699271782
3EY0	58	2.890280400590034
3EY0	59	1.65506366542925
3EY0	60	1.7763386512662853
3EY0	61	1.644284438464892
3EY0	62	1.523392402085341
3EY0	63	1.857878290181949
3EY0	64	2.7448271464226854
3EY0	65	2.071445268115867
3EY0	66	1.5936936034754916
3EY0	67	1.6816362880140379
3EY0	68	2.6004819595222988
3EY0	69	1.3505242398513353
3EY0	70	2.4754609417443065
3EY0	71	3.192319559283013
3EY0	72	2.314411502998058
3EY0	73	3.0543524166717737
3EY0	74	1.6107030425596074
3EY0	75	1.8305230353943813
3EY0	76	1.7234786302269547
3EY0	77	2.157645726556617
3EY0	78	1.8155943790058187
3EY0	79	1.7671733910552225
3EY0	80	1.3414473880098834
3EY0	81	1.5091183327331843
